fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,,
7,0.27,0.48,6.1,0.042,60,184,0.99566,3.2,0.5,9.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.760445893,0.05738617
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.773728374,0.051198849
7.8,0.26,0.31,3.6,0.025,22,100,0.99066,2.99,0.47,12.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.629275092,0.137436957
7.4,0.3,0.32,1.7,0.03,23,128,0.9929,3.17,0.66,10.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.03907727,1.079681572
6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.096804256,0.009371064
5.8,0.32,0.31,2.7,0.049,25,153,0.99067,3.44,0.73,12.2,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.773728374,0.051198849
6.7,0.19,0.39,1,0.032,14,71,0.98912,3.31,0.38,13,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.01138277,0.000129567
6.6,0.36,0.24,0.9,0.038,15,72,0.99066,3.23,0.39,11,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.010591246,1.021294667
7.2,0.17,0.41,1.6,0.052,24,126,0.99228,3.19,0.49,10.8,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.239056407,1.535260781
6.7,0.19,0.39,1,0.032,14,71,0.98912,3.31,0.38,13,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.01138277,0.000129567
6,0.11,0.47,10.6,0.052,69,148,0.9958,2.91,0.34,9.3,4,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.050239743,4.203483002
6,0.21,0.34,2,0.042,63,123,0.99052,3.44,0.42,11.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.761597787,0.580031189
6.7,0.325,0.82,1.2,0.152,49,120,0.99312,2.99,0.38,9.2,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.316646814,0.100265205
6.6,0.4,0.46,6.2,0.056,42,241,0.9968,3.5,0.6,9.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.603179974,0.363826081
6.5,0.2,0.24,9.2,0.044,25,150,0.99502,3.22,0.44,10.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.263724858,1.597000516
7.6,0.27,0.34,5,0.04,18,56,0.99084,3.06,0.48,12.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.789522621,0.623345969
7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.79512496,0.041973782
6.3,0.25,0.22,3.3,0.048,41,161,0.99256,3.16,0.5,10.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.096232236,0.009260643
6.5,0.22,0.45,8,0.053,52,196,0.9959,3.23,0.48,9.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.847742121,0.023182462
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.702693027,0.088391436
6.4,0.14,0.31,1.2,0.034,53,138,0.99084,3.38,0.35,11.5,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.702693027,0.088391436
7.1,0.26,0.32,16.2,0.044,31,170,0.99644,3.17,0.37,11.2,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.629698786,2.655918134
6.6,0.22,0.34,11.6,0.05,59,140,0.99526,3.22,0.4,10.8,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.556803535,2.423637245
6.6,0.45,0.43,7.2,0.064,31,186,0.9954,3.12,0.44,9.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.315331834,0.099434165
6.6,0.17,0.3,1.1,0.031,13,73,0.99095,3.17,0.58,11,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.41141402,0.169261496
7.2,0.44,0.28,3.4,0.048,22,112,0.99188,3.21,0.37,11.3,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.972121165,1.056534899
6.2,0.15,0.27,1.4,0.041,51,117,0.9909,3.28,0.38,11.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.564386209,0.318531793
6.3,0.25,0.22,3.3,0.048,41,161,0.99256,3.16,0.5,10.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.096232236,0.009260643
6.5,0.22,0.45,8,0.053,52,196,0.9959,3.23,0.48,9.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.847742121,0.023182462
7.3,0.26,0.3,9.3,0.05,35,154,0.99581,3.21,0.5,10.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.149631569,0.022389606
6.9,0.15,0.29,2.3,0.033,14,82,0.99132,3.1,0.58,11.2,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.504662026,0.245359708
5.8,0.22,0.29,0.9,0.034,34,89,0.98936,3.14,0.36,11.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.413026697,0.344537658
6.5,0.37,0.33,3.5,0.036,23,92,0.99136,3.18,0.38,11.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.115737674,0.013395209
5.5,0.375,0.38,1.7,0.036,17,98,0.99142,3.29,0.39,10.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.798396764,0.040643865
5.9,0.2,0.4,1.3,0.047,23,92,0.99232,3.2,0.45,10,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.888101299,0.012521319
5.9,0.22,0.38,1.3,0.046,24,90,0.99232,3.2,0.47,10,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.867577019,0.017535846
8,0.22,0.31,5.6,0.049,24,97,0.993,3.1,0.42,10.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.344386474,1.807374991
6.5,0.22,0.29,7.4,0.028,16,87,0.99311,3.15,0.56,10.9,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.46142658,0.290061329
6.9,0.15,0.29,2.3,0.033,14,82,0.99132,3.1,0.58,11.2,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.504662026,0.245359708
5.8,0.2,0.34,1,0.035,40,86,0.98993,3.5,0.42,11.7,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.797945356,3.232607504
6.6,0.31,0.07,1.5,0.033,55,144,0.99208,3.16,0.42,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.842878627,0.710444379
7.7,0.43,0.37,10,0.169,22,210,0.99776,3.02,0.64,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.318625924,0.101522479
6.7,0.24,0.29,14.9,0.053,55,136,0.99839,3.03,0.52,9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.907096154,0.822823433
7.3,0.23,0.34,9.3,0.052,19,86,0.99574,3.04,0.56,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.019962285,1.040323063
7.9,0.2,0.39,1,0.041,37,154,0.99093,3.08,0.43,11.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.53239355,2.348229992
5.3,0.16,0.39,1,0.028,40,101,0.99156,3.57,0.59,10.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.530774281,0.281721338
6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.357774399,0.12800252
6.9,0.33,0.26,5,0.027,46,143,0.9924,3.25,0.43,11.2,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.338055736,0.438170209
5.6,0.18,0.58,1.25,0.034,29,129,0.98984,3.51,0.6,12,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.984736062,0.000232988
6.6,0.29,0.31,3.9,0.027,39,96,0.99035,3.24,0.6,12.6,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.968079543,1.064859829
6.9,0.33,0.26,5,0.027,46,143,0.9924,3.25,0.43,11.2,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.338055736,0.438170209
6.6,0.21,0.36,0.8,0.034,48,113,0.99165,3.24,0.68,10.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.341497496,0.11662054
7.3,0.21,0.33,1,0.037,66,144,0.9923,3.11,0.52,10.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.121731147,0.014818472
6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.357774399,0.12800252
5.1,0.11,0.32,1.6,0.028,12,90,0.99008,3.57,0.52,12.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.042538261,1.086886026
6.5,0.15,0.32,1.3,0.036,19,76,0.98964,3.18,0.41,12.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.826050821,0.682359958
5.3,0.16,0.39,1,0.028,40,101,0.99156,3.57,0.59,10.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.530774281,0.281721338
5.6,0.19,0.46,1.1,0.032,33,115,0.9909,3.36,0.5,10.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.335695569,0.112691515
5.6,0.18,0.58,1.25,0.034,29,129,0.98984,3.51,0.6,12,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.984736062,0.000232988
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.48032929,0.270057647
6.2,0.23,0.23,1.2,0.018,18,128,0.99178,3.05,0.28,10.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.808172566,0.653142896
6,0.17,0.29,5,0.028,25,108,0.99076,3.14,0.34,12.3,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.82701047,0.683946317
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.48032929,0.270057647
6.7,0.15,0.38,1.7,0.037,20,84,0.99046,3.09,0.53,11.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.592956334,0.351597214
4.2,0.17,0.36,1.8,0.029,93,161,0.98999,3.65,0.89,12,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.424989911,0.180616424
5.8,0.21,0.32,1.6,0.045,38,95,0.98946,3.23,0.94,12.4,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.164372951,0.698272565
5.4,0.23,0.36,1.5,0.03,74,121,0.98976,3.24,0.99,12.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.155528519,0.02418912
6.7,0.15,0.38,1.7,0.037,20,84,0.99046,3.09,0.53,11.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.592956334,0.351597214
6.4,0.22,0.31,13.9,0.04,57,135,0.99672,3.21,0.38,10.7,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.466589423,2.150884537
6.5,0.15,0.55,5.9,0.045,75,162,0.99482,2.97,0.4,9.3,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.878841453,0.7723623
5.9,0.32,0.33,2.1,0.027,35,138,0.98945,3.37,0.42,12.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.816188423,0.666163542
5.7,0.37,0.3,1.1,0.029,24,88,0.98883,3.18,0.39,11.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.348824955,0.121678849
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.171525149,1.372471174
7.2,0.21,0.28,2.7,0.033,38,94,0.99075,2.99,0.43,11.8,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.565642725,0.188666243
7,0.24,0.3,6.7,0.039,37,125,0.99436,3.2,0.39,9.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.015646844,1.031538512
6.8,0.475,0.33,3.95,0.047,16,81,0.98988,3.23,0.53,13.4,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.73088453,0.072423136
7,0.28,0.32,7.75,0.032,30,114,0.99158,3.12,0.64,12.8,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.087694471,0.00769032
6.9,0.4,0.3,10.6,0.033,24,87,0.99265,3.15,0.45,12.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.813203233,0.661299498
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.631329902,0.398577445
6.4,0.2,0.28,2.5,0.032,24,84,0.99168,3.31,0.55,11.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.555854586,2.420683494
8.5,0.22,0.34,0.7,0.04,5,25,0.9918,3.04,0.37,10.5,4,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.96571248,3.864025556
8.4,0.36,0.36,11.1,0.032,21,132,0.99313,2.95,0.39,13,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.810956804,0.657650937
5.2,0.285,0.29,5.15,0.035,64,138,0.9895,3.19,0.34,12.4,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.942695263,1.117893308
6.9,0.2,0.3,4.7,0.041,40,148,0.9932,3.16,0.35,10.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.103428231,0.010697399
6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.279425348,0.078078525
6.2,0.16,0.34,1.7,0.038,85,153,0.9909,3.33,0.86,12,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.181320984,0.032877299
6.4,0.125,0.36,1.4,0.044,22,68,0.99014,3.15,0.5,11.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.730612064,0.07256986
6.4,0.44,0.26,2,0.054,20,180,0.9952,3.58,0.57,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.398434464,0.158750022
7,0.31,0.39,7.5,0.055,42,218,0.99652,3.37,0.54,10.3,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.904708066,0.818496684
6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.279425348,0.078078525
8.6,0.18,0.28,0.8,0.032,25,78,0.99104,2.99,0.38,11.1,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.318421504,1.738235262
6.2,0.21,0.26,13.1,0.05,59,150,0.99772,3.31,0.46,9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.044454221,1.09088462
6.1,0.16,0.37,1.1,0.031,37,97,0.9922,3.4,0.58,10.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.349730544,0.122311453
6.5,0.22,0.32,2.2,0.028,36,92,0.99076,3.27,0.59,11.9,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.759554347,0.057814112
