fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,guess,
7.2,0.54,0.27,2.6,0.084,12,78,0.9964,3.39,0.71,11,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.792693048,0.628362269
6.1,0.56,0,2.2,0.079,6,9,0.9948,3.59,0.54,11.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.91592663,0.007068332
7.4,0.52,0.13,2.4,0.078,34,61,0.99528,3.43,0.59,10.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.843906605,0.024365148
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.310092235,0.096157194
9.3,0.38,0.48,3.8,0.132,3,11,0.99577,3.23,0.57,13.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.659528131,0.434977355
9.1,0.28,0.46,9,0.114,3,9,0.99901,3.18,0.6,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.245433856,0.060237778
10,0.46,0.44,2.9,0.065,4,8,0.99674,3.33,0.62,12.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.43804638,0.191884631
9.4,0.395,0.46,4.6,0.094,3,10,0.99639,3.27,0.64,12.2,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.497926672,0.252077626
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.310092235,0.096157194
8.6,0.315,0.4,2.2,0.079,3,6,0.99512,3.27,0.67,11.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.539782558,0.29136521
5.3,0.715,0.19,1.5,0.161,7,62,0.99395,3.62,0.61,11,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.283235579,0.080222393
6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.842263934,0.024880667
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.145707911,0.021230795
8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.412683023,0.170307277
9.6,0.41,0.37,2.3,0.091,10,23,0.99786,3.24,0.56,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.903810973,0.816874275
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.145707911,0.021230795
8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.412683023,0.170307277
6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.842263934,0.024880667
8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.380626445,1.906129381
8.6,0.22,0.36,1.9,0.064,53,77,0.99604,3.47,0.87,11,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.495029347,0.25499536
9.4,0.24,0.33,2.3,0.061,52,73,0.99786,3.47,0.9,10.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.298776406,0.089267341
8.4,0.67,0.19,2.2,0.093,11,75,0.99736,3.2,0.59,9.2,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.140427927,1.300575856
8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.380626445,1.906129381
8.7,0.33,0.38,3.3,0.063,10,19,0.99468,3.3,0.73,12,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.644417434,0.126438961
6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.634302405,0.402339541
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.47151403,0.22232548
7.6,0.4,0.29,1.9,0.078,29,66,0.9971,3.45,0.59,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.504833619,0.245189744
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.47151403,0.22232548
6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.634302405,0.402339541
8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.420540986,0.176854721
8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.420540986,0.176854721
12,0.63,0.5,1.4,0.071,6,26,0.99791,3.07,0.6,10.4,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.791000539,3.207682932
7.2,0.38,0.38,2.8,0.068,23,42,0.99356,3.34,0.72,12.9,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.750142983,0.062428529
6.2,0.46,0.17,1.6,0.073,7,11,0.99425,3.61,0.54,11.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.969608057,0.940139785
9.6,0.33,0.52,2.2,0.074,13,25,0.99509,3.36,0.76,12.4,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.707832101,0.085362081
9.9,0.27,0.49,5,0.082,9,17,0.99484,3.19,0.52,12.5,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.709633437,0.084312741
10.1,0.43,0.4,2.6,0.092,13,52,0.99834,3.22,0.64,10,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.748685115,1.565788941
9.8,0.5,0.34,2.3,0.094,10,45,0.99864,3.24,0.6,9.7,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.542344654,2.124759107
8.3,0.3,0.49,3.8,0.09,11,24,0.99498,3.27,0.64,12.1,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.542087205,0.209684128
10.2,0.44,0.42,2,0.071,7,20,0.99566,3.14,0.79,11.1,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.367475555,0.400087173
10.2,0.44,0.58,4.1,0.092,11,24,0.99745,3.29,0.99,12,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.675378833,0.105378902
8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.634329306,0.133715056
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.751298791,0.061852291
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.751298791,0.061852291
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.751298791,0.061852291
8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.634329306,0.133715056
8.2,0.31,0.4,2.2,0.058,6,10,0.99536,3.31,0.68,11.2,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.367021457,0.400661836
10.2,0.34,0.48,2.1,0.052,5,9,0.99458,3.2,0.69,12.1,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.708368585,0.085048882
7.6,0.43,0.4,2.7,0.082,6,11,0.99538,3.44,0.54,12.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.271862411,0.07390917
8.5,0.21,0.52,1.9,0.09,9,23,0.99648,3.36,0.67,10.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.097824731,1.20521914
9,0.36,0.52,2.1,0.111,5,10,0.99568,3.31,0.62,11.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.177625231,0.031550723
9.5,0.37,0.52,2,0.088,12,51,0.99613,3.29,0.58,11.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.028967082,0.000839092
6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.955309771,1.091377674
8,0.59,0.05,2,0.089,12,32,0.99735,3.36,0.61,10,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.562371353,0.316261538
8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.376245486,0.141560665
7.1,0.56,0.14,1.6,0.078,7,18,0.99592,3.27,0.62,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.466814201,0.217915498
6.6,0.57,0.02,2.1,0.115,6,16,0.99654,3.38,0.69,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.46597937,0.217136773
8.8,0.27,0.39,2,0.1,20,27,0.99546,3.15,0.69,11.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.428153755,0.183315638
8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.376245486,0.141560665
8.3,0.34,0.4,2.4,0.065,24,48,0.99554,3.34,0.86,11,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.376320551,0.141617157
9,0.38,0.41,2.4,0.103,6,10,0.99604,3.13,0.58,11.9,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.397375566,0.363156209
8.5,0.66,0.2,2.1,0.097,23,113,0.99733,3.13,0.48,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.000423205,1.79103E-07
9,0.4,0.43,2.4,0.068,29,46,0.9943,3.2,0.6,12.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.523779662,0.274345134
6.7,0.56,0.09,2.9,0.079,7,22,0.99669,3.46,0.61,10.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.616741685,0.380370307
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.50508671,0.255112584
10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.50508671,0.255112584
10.1,0.38,0.5,2.4,0.104,6,13,0.99643,3.22,0.65,11.6,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.340873238,0.434448088
8.5,0.34,0.44,1.7,0.079,6,12,0.99605,3.52,0.63,10.7,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.999450043,0.998900389
8.8,0.33,0.41,5.9,0.073,7,13,0.99658,3.3,0.62,12.1,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.56514952,0.18909494
7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.394258385,0.155439674
7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.394258385,0.155439674
8.4,0.59,0.29,2.6,0.109,31,119,0.99801,3.15,0.5,9.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.027958851,0.000781697
7,0.4,0.32,3.6,0.061,9,29,0.99416,3.28,0.49,11.3,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.102132327,0.806166358
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.059589343,1.122729577
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.962944621,0.001373101
9.5,0.86,0.26,1.9,0.079,13,28,0.99712,3.25,0.62,10,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.371835729,0.138261809
7.3,0.52,0.32,2.1,0.07,51,70,0.99418,3.34,0.82,12.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.708607768,0.502124968
9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.962944621,0.001373101
12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.059589343,1.122729577
7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.98238698,0.000310218
9.8,0.34,0.39,1.4,0.066,3,7,0.9947,3.19,0.55,11.4,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.352749566,0.418933124
7.1,0.36,0.3,1.6,0.08,35,70,0.99693,3.44,0.5,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.432211389,0.186806685
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.615762567,0.379163539
9.7,0.295,0.4,1.5,0.073,14,21,0.99556,3.14,0.51,10.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.217884517,0.047473663
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.615762567,0.379163539
7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.426760325,0.182124375
6.5,0.4,0.1,2,0.076,30,47,0.99554,3.36,0.48,9.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.513482808,0.236698978
7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.426760325,0.182124375
10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.390264469,0.152306356
7.7,0.6,0.06,2,0.079,19,41,0.99697,3.39,0.62,10.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.591355432,0.166990383
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.167399645,0.69322335
5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.167399645,0.69322335
8.9,0.84,0.34,1.4,0.05,4,10,0.99554,3.12,0.48,9.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.130935932,0.755272355
6.4,0.69,0,1.65,0.055,7,12,0.99162,3.47,0.53,12.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.299053717,0.089433125
7.5,0.43,0.3,2.2,0.062,6,12,0.99495,3.44,0.72,11.5,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.292326097,0.500802354
9.9,0.35,0.38,1.5,0.058,31,47,0.99676,3.26,0.82,10.6,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.315699293,0.468267458
9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.701893971,0.088867205
